user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
U06344,57,,2020-07-19,2021-08-02 00:00:00,United States,3697.69621472773,1,upi,Yes,
U18800,23,M,2020-07-19,,UK,6740.631624144753,11,Credit Card,No,
U25372,twenty,Male,29/10/2019,,U.S.A,4839.071294206715,1,,Yes,5
U28748,18,male,09-07-2019,2021-08-02 00:00:00,germany,3297.7282679517366,10,NetBanking,N,
U20538,16,male,29/10/2019,,india,4694.638098926272,13,upi,yes,five
U14973,64,M,09-07-2019,N/A,india,2877.2305843318136,6,creditcard,No,3
U05619,21,male,2020-07-19,,U.S.A,5345.537618542113,8,Debit Card,N,0
U01936,26,Male,not available,N/A,UK,1614.2272301201447,,UPI,N,1
U26732,82,F,,N/A,Germany,4259.09427704982,8,creditcard,N,five
U03807,17,Other,not available,,,3586.4594088184062,11,COD,yes,6
U07151,51,Male,not available,N/A,USA,6089.453888002123,5,NetBanking,Yes,five
U09493,85,,,,india,3880.5000631809153,-1,Debit Card,yes,0
U12355,46,Other,2020-07-19,N/A,UK,2134.297325741062,0,NetBanking,N,2
U27716,29,Female,29/10/2019,,,5693.8189234623005,ten,Debit Card,No,2
U03236,10,M,not available,,india,3153.709810569747,3,UPI,,0
U15848,18,F,29/10/2019,,,3208.0103623725527,5,,,3
U02352,33,M,not available,,U.S.A,6090.023152011012,2,,no,6
U01932,43,Female,2020-07-19,,india,3969.72028242578,11,Debit Card,N,five
U10913,45,,29/10/2019,,,3798.573284536419,10,NetBanking,Y,five
U08556,13,female,,,U.K.,6103.004485309046,10,creditcard,N,3
U21300,38,female,2020-07-19,N/A,india,5491.306396897649,,UPI,,3
U05498,25,,,2021-08-02 00:00:00,India,5138.887905193442,14,UPI,no,0
U10582,17,male,not available,,USA,96.34979435922924,ten,UPI,No,
U17330,48,Other,not available,N/A,United States,6422.2209748984005,7,UPI,yes,2
U13865,67,Other,,,Germany,1916.917553598647,2,,no,3
U09569,21,F,not available,,Germany,4274.194282316778,-1,UPI,yes,3
U17823,53,Female,not available,,U.S.A,5394.8482932397355,10,upi,Y,
U27756,13,Other,,,,5296.288057282826,10,creditcard,No,2
U24114,34,M,29/10/2019,,,6519.142649333426,2,creditcard,,6
U04857,79,,29/10/2019,,USA,6747.613212888804,0,upi,,1
U00340,76,Male,2020-07-19,,india,1057.9011471552149,8,COD,Yes,0
U11181,48,F,,N/A,UK,5139.323754799656,4,NetBanking,yes,4
U16766,33,Male,2020-07-19,2021-08-02 00:00:00,india,5535.955167376101,10,Debit Card,,1
U29675,200,F,09-07-2019,,,420.2003126246418,3,Debit Card,No,1
U26132,15,female,not available,,,3398.4070820444426,,upi,N,1
U08491,81,female,,2021-08-02 00:00:00,U.S.A,6501.136873053825,3,COD,Yes,2
U00138,42,F,09-07-2019,,UK,5367.498579898938,12,NetBanking,no,
U00358,57,,,2021-08-02 00:00:00,,4660.845535017848,6,Debit Card,Yes,0
U21315,76,,,2021-08-02 00:00:00,USA,4425.399364375884,9,,,0
U09714,11,M,not available,2021-08-02 00:00:00,,1784.7877645775893,1,COD,N,4
U19840,47,female,,N/A,india,4379.381468009556,12,UPI,Yes,five
U01627,49,F,09-07-2019,N/A,,4873.954460919495,,COD,Y,1
U25879,65,Male,09-07-2019,2021-08-02 00:00:00,U.K.,7778.496920885742,13,Credit Card,Y,3
U15996,30,Male,29/10/2019,,germany,6334.453910102998,10,,Yes,3
U23010,?,Male,not available,2021-08-02 00:00:00,Germany,6352.226362719182,12,Debit Card,N,five
U05004,44,male,,2021-08-02 00:00:00,,4747.440150060776,ten,COD,No,1
U25710,84,Female,2020-07-19,,,8870.6647741947,2,creditcard,yes,
U26762,84,F,2020-07-19,N/A,germany,3484.7489579798494,9,UPI,N,2
U13283,76,M,not available,,india,5455.770658368704,11,Debit Card,no,5
U06652,69,,,2021-08-02 00:00:00,United States,4129.77148312504,4,UPI,Y,five
U22800,32,M,not available,,U.K.,5643.385796094608,4,NetBanking,yes,2
U19554,74,Female,not available,,,7661.431778443975,14,COD,no,5
U20219,72,Female,29/10/2019,N/A,india,4686.384977954236,,Credit Card,yes,0
U24401,32,female,29/10/2019,,,4638.953473179615,10,UPI,,
U02151,51,female,2020-07-19,,USA,7588.442723329808,10,creditcard,,
U09429,73,male,2020-07-19,2021-08-02 00:00:00,germany,8026.272307137158,9,,yes,0
U14072,75,F,09-07-2019,,USA,10314.913087596726,11,COD,yes,0
U11927,twenty,,09-07-2019,2021-08-02 00:00:00,india,6283.153026085975,11,NetBanking,no,five
U06905,50,female,29/10/2019,N/A,india,7995.966721825567,9,NetBanking,yes,2
U19218,29,Male,09-07-2019,,UK,3358.4507863073914,7,,yes,1
U12452,18,,not available,,USA,3674.759919302817,5,Credit Card,yes,3
U25574,66,Other,09-07-2019,,,2805.6641939014735,1,creditcard,yes,five
U16212,84,Other,09-07-2019,2021-08-02 00:00:00,India,7190.949285181862,3,NetBanking,N,0
U18951,26,F,not available,N/A,,6804.903576286755,14,NetBanking,yes,2
U01307,87,Male,29/10/2019,2021-08-02 00:00:00,USA,3433.331621594981,ten,,,6
U14852,?,Other,2020-07-19,,,-352.5789861189787,12,upi,No,
U25232,27,Female,29/10/2019,2021-08-02 00:00:00,U.S.A,9735.670774240494,9,,no,
U02660,72,female,2020-07-19,N/A,USA,6214.42174100432,5,Debit Card,No,0
U10403,81,Other,not available,,U.S.A,2873.139848315401,-1,COD,no,4
U26485,81,M,29/10/2019,2021-08-02 00:00:00,U.K.,2344.7344551741235,ten,COD,Yes,0
U20114,35,male,2020-07-19,2021-08-02 00:00:00,Germany,6962.022926429076,10,Credit Card,,5
U10238,81,Male,,N/A,,5612.745262214013,11,,Yes,3
U06207,-5,,29/10/2019,,UK,4237.792932102739,2,Debit Card,No,
U19546,81,,09-07-2019,N/A,U.S.A,3762.835437807871,8,upi,Yes,2
U01140,87,Other,2020-07-19,2021-08-02 00:00:00,USA,4494.77424940717,3,UPI,N,2
U24842,22,,,2021-08-02 00:00:00,india,7408.083444069527,7,Debit Card,Y,3
U26421,26,Male,2020-07-19,,india,4601.862614513959,13,,,0
U01708,35,M,29/10/2019,2021-08-02 00:00:00,U.K.,4982.895879277315,ten,,no,3
U03630,15,female,,,India,2763.3008573665775,9,creditcard,N,five
U19595,twenty,male,09-07-2019,N/A,USA,4440.710424994215,12,NetBanking,Yes,6
U10485,13,Other,,N/A,,-347.966381837211,12,,yes,five
U28308,16,F,2020-07-19,,United States,4874.448582042243,7,Credit Card,,5
U12021,26,male,,2021-08-02 00:00:00,UK,3473.739531560802,6,NetBanking,N,5
U22922,59,,2020-07-19,N/A,USA,8326.700158504791,4,Credit Card,,
U26086,15,M,not available,2021-08-02 00:00:00,,3910.763557623257,3,COD,Y,6
U16859,39,Female,2020-07-19,,india,6990.773884659848,-1,,No,1
U07684,83,female,09-07-2019,,germany,7260.124659937063,ten,UPI,Yes,
U25552,65,F,2020-07-19,2021-08-02 00:00:00,United States,9836.23908064919,10,creditcard,yes,
U01207,48,,29/10/2019,N/A,india,6630.7177054242875,6,upi,Y,2
U13331,23,,29/10/2019,N/A,U.S.A,3113.4562417384586,,UPI,No,2
U01960,63,,09-07-2019,N/A,India,3287.9378958203915,11,creditcard,no,5
U00557,31,,09-07-2019,,india,3973.2975949539955,,upi,no,5
U29689,66,female,not available,N/A,india,581.6905480378118,4,NetBanking,,2
U15883,50,female,29/10/2019,2021-08-02 00:00:00,U.S.A,2231.5364604136635,7,Debit Card,Y,0
U13893,19,Female,29/10/2019,N/A,Germany,5811.5762625187635,12,Debit Card,No,
U00882,11,Other,,N/A,USA,7253.238110475944,9,UPI,No,4
U26770,76,Female,29/10/2019,2021-08-02 00:00:00,U.S.A,5502.285861754592,7,upi,,0
U04761,57,female,29/10/2019,,India,3947.393602822426,5,,no,
U27243,51,,,2021-08-02 00:00:00,United States,7796.84565145713,11,COD,N,0
U05867,20,Other,not available,,UK,6398.024571697058,10,COD,,0
U23347,83,,09-07-2019,,U.K.,7047.800097883678,12,UPI,N,4
U29535,21,,not available,,U.S.A,9193.192041576465,7,Credit Card,,2
U12869,23,M,09-07-2019,,,1132.854404469531,4,COD,Y,6
U07166,39,M,09-07-2019,N/A,India,7961.692851228125,8,NetBanking,,4
U12982,69,male,,,UK,2984.02090656238,6,Debit Card,yes,3
U07929,86,M,09-07-2019,,India,7369.673849923653,9,creditcard,N,five
U05347,39,M,2020-07-19,2021-08-02 00:00:00,United States,5350.11565462266,-1,creditcard,Y,2
U07269,47,M,2020-07-19,N/A,india,3108.3705064018195,6,Credit Card,Y,3
U26186,84,F,2020-07-19,2021-08-02 00:00:00,Germany,2757.22959600797,11,COD,yes,1
U28064,74,,2020-07-19,,UK,5499.894893144735,4,UPI,,0
U24509,56,Other,,2021-08-02 00:00:00,,5264.619980634398,12,Debit Card,N,1
U13527,48,Other,,,,6897.212407758008,2,,,0
U02454,58,Other,2020-07-19,,United States,4972.199571322202,7,,yes,5
U20878,82,Male,29/10/2019,N/A,,8542.338295156604,,,,2
U18330,67,Female,09-07-2019,,,5014.972237650564,4,Debit Card,,2
U29386,26,,not available,,India,7988.162986921336,2,NetBanking,yes,1
U12991,15,Female,2020-07-19,,U.K.,6975.51037728569,5,,yes,1
U02808,24,Other,2020-07-19,,Germany,2979.6244454700745,11,COD,,
U06642,76,male,29/10/2019,,Germany,5811.5762625187635,9,Credit Card,,4
U03825,37,F,,,,2793.807237907121,5,upi,yes,3
U03536,82,female,29/10/2019,N/A,Germany,3568.2907185197255,1,upi,N,2
U22452,53,male,2020-07-19,2021-08-02 00:00:00,UK,2606.726181002421,11,COD,N,five
U15309,27,M,29/10/2019,N/A,,5195.257705005998,11,,Y,
U03802,41,M,09-07-2019,,,5596.294352151008,3,,no,4
U28753,,M,not available,N/A,germany,5979.646973466312,1,upi,N,2
U21083,78,female,29/10/2019,,U.S.A,5664.989336298843,,,Y,
U18354,53,,2020-07-19,,USA,5837.642598379709,0,Credit Card,No,2
U22190,79,Other,09-07-2019,N/A,U.S.A,4607.631885575693,9,NetBanking,No,2
U06142,72,F,09-07-2019,N/A,,3885.9632900535717,4,,Yes,3
U28398,85,Female,29/10/2019,2021-08-02 00:00:00,USA,7568.443596984802,12,creditcard,Yes,5
U19203,67,female,2020-07-19,,india,5257.4973521015345,4,COD,N,2
U09094,56,F,not available,,germany,5910.414948982636,2,,No,5
U00364,26,,29/10/2019,N/A,india,3324.090144145446,7,NetBanking,Y,
U20642,48,,,,United States,6071.828411943277,12,Credit Card,N,five
U19503,68,male,09-07-2019,,India,4522.066830919021,,NetBanking,,0
U27134,16,,,,UK,8313.122350854299,11,NetBanking,,0
U15688,72,,09-07-2019,2021-08-02 00:00:00,,5931.67209601365,ten,Credit Card,Y,6
U01863,66,Other,29/10/2019,,,4345.137840083189,7,UPI,no,five
U16499,84,Female,09-07-2019,,U.K.,3689.1950502386835,13,upi,no,6
U07084,43,,2020-07-19,2021-08-02 00:00:00,germany,6526.857647856227,14,Credit Card,yes,5
U08016,62,Other,,N/A,India,3589.158077074295,4,upi,N,five
U02384,75,female,29/10/2019,2021-08-02 00:00:00,United States,2373.9229470840846,10,NetBanking,yes,5
U29552,87,Female,2020-07-19,,UK,4418.739959189622,14,Credit Card,yes,0
U15072,?,F,2020-07-19,,U.K.,3472.261823449692,2,Credit Card,no,5
U03935,57,F,2020-07-19,2021-08-02 00:00:00,Germany,6336.1447728746225,ten,creditcard,Y,five
U13127,69,,09-07-2019,N/A,India,4187.4858316966765,2,creditcard,Y,1
U14482,52,Other,2020-07-19,,,366.8549507640482,12,Credit Card,No,2
U07742,82,Male,2020-07-19,N/A,United States,5284.9319227618025,7,Debit Card,N,
U16165,13,Female,09-07-2019,N/A,UK,2704.8488690096124,,,,5
U21826,87,Female,29/10/2019,,United States,3886.6385738319696,2,,Yes,3
U02490,84,female,09-07-2019,,germany,2944.437041039151,0,,No,2
U23364,61,female,29/10/2019,,UK,5768.874816849693,0,UPI,no,4
U13324,41,Female,29/10/2019,N/A,United States,3566.1523028619326,ten,Credit Card,N,five
U25518,60,M,2020-07-19,,United States,8566.392695759769,13,UPI,,1
U24045,19,F,not available,N/A,U.S.A,3397.52835813838,-1,Debit Card,no,4
U18108,21,male,,,UK,7373.187708936621,11,,N,6
U26910,?,,not available,N/A,,3818.9647271219696,1,,Yes,5
U24566,48,F,2020-07-19,,,6670.351840272036,1,NetBanking,No,
U19151,89,female,29/10/2019,N/A,,6940.652946508633,2,UPI,no,0
U01137,77,M,09-07-2019,,germany,1858.5799971618108,2,Debit Card,Yes,
U27103,19,Female,2020-07-19,N/A,,5364.456344186396,-1,Credit Card,,
U20501,?,F,29/10/2019,,India,6722.786149960896,0,Debit Card,N,3
U03420,82,M,09-07-2019,N/A,Germany,5699.7096123742795,14,upi,,3
U05845,19,Other,2020-07-19,,germany,3381.1850309813626,0,upi,Y,3
U21162,32,female,29/10/2019,N/A,India,4355.134020994536,ten,,No,2
U03906,86,Male,not available,,Germany,4706.225458258982,4,upi,No,6
U20021,22,,not available,N/A,U.S.A,4667.389239022962,1,NetBanking,,6
U19337,57,,,,United States,4224.661559337035,12,creditcard,No,6
U22313,53,Male,2020-07-19,,United States,2297.7049401495174,9,UPI,No,
U26943,89,Female,29/10/2019,N/A,germany,8363.242226351285,11,creditcard,Yes,0
U12413,73,Female,29/10/2019,,,7763.823235021066,14,,Y,6
U00276,49,,not available,,India,5040.501287252488,11,Debit Card,yes,1
U18383,15,male,09-07-2019,,,2042.5361300333752,ten,UPI,Y,6
U17611,81,Other,09-07-2019,,germany,4319.8084310201175,14,upi,No,6
U06337,?,,09-07-2019,2021-08-02 00:00:00,USA,5349.582334531968,7,COD,N,6
U11944,52,M,09-07-2019,N/A,UK,6353.193735608055,4,COD,N,
U20119,41,M,29/10/2019,2021-08-02 00:00:00,United States,3281.4691244864252,4,COD,Y,
U15906,58,,not available,N/A,India,7637.658824534472,3,Debit Card,N,4
U17079,83,,09-07-2019,N/A,UK,7269.112994355655,-1,,yes,2
U25885,28,Male,09-07-2019,,India,1319.0688853272122,0,COD,No,2
U20536,-5,male,,,,7319.04630487284,6,Debit Card,N,
U24285,61,Female,2020-07-19,,germany,5065.9459105126025,10,UPI,Yes,6
U23854,61,F,,,,7173.553222259441,1,,no,5
U27810,43,M,29/10/2019,2021-08-02 00:00:00,,4233.7976359476415,11,,,1
U12306,68,Female,2020-07-19,N/A,,6189.896176854895,0,upi,no,6
U23921,twenty,Female,2020-07-19,,United States,2277.30091606185,8,Credit Card,yes,2
U10503,14,Other,09-07-2019,,U.S.A,5555.716571813422,0,UPI,,5
U19225,75,Other,2020-07-19,2021-08-02 00:00:00,United States,1768.634229721818,12,Debit Card,Y,3
U04208,50,Other,29/10/2019,,U.S.A,5386.998402181511,12,UPI,,five
U28135,43,Female,,2021-08-02 00:00:00,Germany,4139.90956034304,,COD,Yes,6
U11590,63,female,09-07-2019,,,5079.39263642625,2,,,4
U25117,29,Female,not available,N/A,United States,4944.798091325338,14,UPI,,5
U10886,63,,,,United States,4398.065450921701,6,Credit Card,yes,4
U12866,75,Female,09-07-2019,,United States,6031.998103971766,11,creditcard,Y,5
U01088,27,Male,09-07-2019,2021-08-02 00:00:00,germany,5058.3627004605405,5,creditcard,No,4
U03363,53,,2020-07-19,,india,8498.915382854802,6,,,6
U00024,57,F,09-07-2019,N/A,germany,1965.8606764783199,7,,Y,6
U09764,44,male,09-07-2019,,United States,10940.356447803171,11,creditcard,,five
U22528,88,Male,2020-07-19,N/A,United States,6237.001179999038,,NetBanking,N,
U27534,48,Other,,,United States,5773.6448778755475,1,Credit Card,yes,0
U22052,12,,not available,,germany,2735.5297751136222,7,,Yes,6
U20620,28,,not available,2021-08-02 00:00:00,U.S.A,-781.1477904301719,12,Debit Card,,2
U09959,,Female,not available,2021-08-02 00:00:00,,6270.5155681358065,9,COD,N,3
U12935,27,Other,29/10/2019,,United States,6431.762033322296,0,upi,Y,5
U08068,,female,,N/A,USA,7869.4980224217525,14,upi,,3
U18619,14,male,2020-07-19,2021-08-02 00:00:00,USA,5048.714246084312,4,creditcard,N,3
U07295,64,M,not available,,USA,6996.926086191241,-1,Credit Card,,five
U08392,22,,09-07-2019,N/A,,6080.523503138821,6,UPI,Y,3
U11390,43,female,09-07-2019,N/A,USA,3182.6637829478864,ten,,,5
U08448,27,M,09-07-2019,2021-08-02 00:00:00,Germany,5123.064895973116,1,creditcard,,1
U20131,77,,09-07-2019,,USA,3654.6582553568223,9,Credit Card,,2
U29218,81,Other,2020-07-19,2021-08-02 00:00:00,UK,3497.1655829825268,ten,Credit Card,no,5
U10433,52,Other,not available,,Germany,6880.261850396082,12,NetBanking,No,2
U15038,74,Other,09-07-2019,N/A,,4726.773069518535,12,Credit Card,N,0
U19559,50,female,,N/A,india,2663.1881980632384,4,Debit Card,yes,6
U28182,47,Female,,,germany,6983.6120592029565,9,UPI,N,4
U11528,47,F,2020-07-19,N/A,,6661.607312804298,14,UPI,no,5
U21281,22,F,2020-07-19,,U.K.,1655.9473050609768,13,creditcard,,6
U21421,31,F,,N/A,United States,3937.543342512824,3,,N,5
U15743,38,,29/10/2019,,USA,3446.451979547902,11,Credit Card,yes,4
U23811,18,F,29/10/2019,2021-08-02 00:00:00,United States,8298.267951769913,6,,No,five
U08605,77,Female,not available,N/A,UK,3322.7296790972614,3,COD,yes,5
U02014,26,Female,not available,2021-08-02 00:00:00,,6922.329565744259,10,creditcard,Yes,
U01381,46,female,09-07-2019,2021-08-02 00:00:00,india,4540.476653982665,9,,,
U01098,73,Other,,N/A,U.K.,2824.294521472388,5,upi,N,3
U19810,76,Male,29/10/2019,2021-08-02 00:00:00,,2406.890918900257,ten,UPI,No,5
U20039,13,Male,2020-07-19,N/A,Germany,8140.640520881532,12,NetBanking,N,6
U24322,49,female,09-07-2019,N/A,India,7961.377621694581,2,COD,,4
U09101,25,female,not available,2021-08-02 00:00:00,U.S.A,3167.68940222222,5,Credit Card,,1
U00187,20,Male,29/10/2019,2021-08-02 00:00:00,germany,3373.1028272088197,14,upi,no,6
U28620,35,Other,29/10/2019,2021-08-02 00:00:00,U.S.A,5887.876996816217,7,Credit Card,,1
U11948,81,Other,not available,2021-08-02 00:00:00,UK,8556.26538441984,11,UPI,Yes,0
U10207,74,Female,not available,N/A,india,5333.396958217887,7,NetBanking,Yes,0
U21793,11,male,09-07-2019,,United States,10654.771809214599,9,Credit Card,Y,
U02092,54,male,,N/A,United States,3737.3357834220815,11,Debit Card,Y,5
U28220,52,Female,not available,,germany,3018.8634020069776,7,Debit Card,,0
U18514,12,male,,2021-08-02 00:00:00,,6372.47655921172,0,creditcard,,4
U05242,43,Male,29/10/2019,2021-08-02 00:00:00,United States,4401.89487641695,,UPI,Y,5
U08549,89,Male,29/10/2019,2021-08-02 00:00:00,,4627.054860852313,4,,N,five
U22031,74,,,N/A,germany,2809.1261275392044,-1,,yes,3
U05185,73,male,09-07-2019,2021-08-02 00:00:00,UK,5324.375372817436,5,,yes,5
U15271,16,,2020-07-19,,india,3251.967041106085,13,upi,N,3
U05776,44,male,,N/A,india,5311.515314841569,8,NetBanking,yes,5
U26998,31,Female,not available,2021-08-02 00:00:00,india,5130.467510575538,2,COD,yes,3
U12449,57,Other,29/10/2019,2021-08-02 00:00:00,,5729.873739880705,,Debit Card,yes,3
U24297,41,Other,09-07-2019,2021-08-02 00:00:00,United States,4529.015265856071,8,upi,No,5
U23931,35,,29/10/2019,,USA,3323.8435070406904,-1,upi,Yes,2
U07823,15,M,2020-07-19,,India,4359.112271990679,0,NetBanking,N,0
U15717,55,Male,09-07-2019,2021-08-02 00:00:00,United States,6711.513076192482,10,NetBanking,,6
U07355,64,Female,29/10/2019,N/A,USA,4908.378631519286,14,UPI,No,2
U06465,84,M,,,UK,5095.5136874767895,5,Credit Card,N,4
U12737,64,Female,29/10/2019,N/A,U.S.A,4079.438022999154,1,UPI,,2
U17881,200,F,29/10/2019,,,4885.994786620787,9,,yes,five
U13324,66,Male,29/10/2019,,India,7575.475109235071,2,Credit Card,N,3
U10350,72,Male,not available,N/A,germany,6226.691860031001,8,NetBanking,Yes,3
U02555,10,male,not available,,India,4366.463215079432,9,Credit Card,No,2
U21793,30,M,29/10/2019,2021-08-02 00:00:00,UK,6610.962371418176,5,COD,Y,1
U26918,29,female,,,germany,2969.1600122661007,1,Credit Card,N,2
U02951,82,,2020-07-19,,UK,6242.901465815326,3,COD,,4
U17622,38,F,09-07-2019,,germany,6195.402236880734,5,Credit Card,,3
U25549,52,female,,2021-08-02 00:00:00,Germany,1612.4840982293726,6,NetBanking,yes,five
U04727,54,,,,United States,6265.24126155137,14,COD,,4
U20349,74,Male,,2021-08-02 00:00:00,India,6196.85939580724,6,creditcard,Yes,5
U05686,12,Other,09-07-2019,,germany,8617.663689176348,10,UPI,,0
U25626,29,,not available,N/A,UK,1797.2040705686645,4,Credit Card,,
U03701,twenty,,2020-07-19,,UK,6264.141845633941,7,Debit Card,yes,0
U02780,46,,29/10/2019,,germany,4282.007901381263,ten,,No,5
U23782,47,,29/10/2019,N/A,india,6295.281500884041,14,UPI,Yes,4
U17972,83,M,2020-07-19,,,4887.641483585386,11,upi,,4
U28454,54,F,,,USA,1702.1153486245862,ten,upi,No,5
U02368,51,female,09-07-2019,2021-08-02 00:00:00,United States,4185.166900523827,3,UPI,,3
U15592,55,M,,,India,8947.289093849233,2,COD,Y,five
U22173,69,male,29/10/2019,N/A,,3130.6454033125106,9,,N,3
U00436,22,male,09-07-2019,N/A,India,5823.701070516406,,Debit Card,no,4
U02828,40,Female,,,,4893.273874633661,6,Credit Card,,6
U01556,77,,09-07-2019,,india,5717.751382038767,11,Debit Card,yes,0
U23954,71,male,,,United States,1560.2475180964934,4,creditcard,N,4
U13364,58,female,2020-07-19,2021-08-02 00:00:00,U.S.A,4070.26685519445,11,UPI,N,4
U28434,27,,09-07-2019,,U.S.A,5650.423840396939,3,,no,4
U23864,84,male,2020-07-19,,,8121.029221862573,10,UPI,no,0
U25880,62,Other,09-07-2019,,USA,8669.918510320187,3,UPI,,5
U15061,27,F,,,Germany,4427.324080044566,1,,N,five
U10576,60,Male,29/10/2019,2021-08-02 00:00:00,U.S.A,6578.504783258305,4,,,5
U16566,50,Other,09-07-2019,,germany,6911.839775788732,3,upi,yes,2
U07190,76,,09-07-2019,,India,6613.099838575247,10,creditcard,No,0
U23071,74,Male,29/10/2019,2021-08-02 00:00:00,UK,9401.246569635743,ten,Credit Card,,five
U05565,,male,29/10/2019,2021-08-02 00:00:00,germany,1896.5299717828402,1,UPI,yes,0
U23625,15,Other,29/10/2019,,,6533.980911241305,14,NetBanking,Yes,2
U15369,83,Male,29/10/2019,,U.K.,3912.125682457622,7,,Yes,2
U24035,46,male,not available,N/A,,5434.1924384886415,7,,,five
U21959,21,M,2020-07-19,N/A,Germany,3562.1923551633035,2,NetBanking,yes,3
U01589,twenty,male,,,,5310.904604262373,2,Credit Card,N,3
U26163,11,male,29/10/2019,,U.S.A,2400.309525695179,0,UPI,,2
U25235,62,male,not available,,U.K.,4700.567283089364,14,,N,
U00159,34,Other,29/10/2019,,UK,2964.872805164504,ten,Credit Card,no,6
U12145,37,Female,,2021-08-02 00:00:00,U.S.A,6470.446887436445,0,,No,5
U15373,54,Female,not available,N/A,United States,7148.685307027943,14,NetBanking,Y,2
U06555,46,,,N/A,,5352.633039111166,,COD,Yes,1
U16237,26,female,2020-07-19,,,7107.759246881431,10,creditcard,,five
U09203,78,Male,09-07-2019,,india,4465.286301363403,4,UPI,Y,6
U08244,65,male,29/10/2019,,UK,5268.37562619997,14,UPI,Y,0
U14743,67,M,29/10/2019,,USA,3884.4141371052624,0,Debit Card,no,0
U13333,,Female,2020-07-19,N/A,Germany,7492.487613377134,13,upi,Yes,4
U13341,13,,not available,,United States,6976.723491060773,0,Credit Card,,five
U23230,64,female,not available,,UK,4050.6544103107603,8,,N,5
U18691,58,F,not available,,United States,5254.553983080348,9,,No,five
U01228,47,M,not available,,United States,5416.929969296875,,,yes,3
U23610,54,male,,2021-08-02 00:00:00,Germany,5746.521020598769,11,Credit Card,no,five
U05590,39,male,2020-07-19,N/A,,4668.295227746152,12,upi,no,4
