,user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
4528,U19840,47,F,,,India,4379.3813,12,Upi,Y,5
4529,U01627,49,F,09-07-2019,,,4873.9546,7,Cod,Y,1
4530,U25879,65,M,09-07-2019,2021-08-02 00:00:00,U.k.,7778.497,13,Credit card,Y,3
4531,U15996,30,M,29/10/2019,,Germany,6334.454,10,Unknown,Y,3
4532,U23010,?,M,not available,2021-08-02 00:00:00,Germany,6352.2266,12,Debitcard,N,5
4533,U05004,44,M,,2021-08-02 00:00:00,,4747.44,10,Cod,N,1
4534,U25710,84,F,2020-07-19,,,8870.665,2,Creditcard,Y,3
4535,U26762,84,F,2020-07-19,,Germany,3484.749,9,Upi,N,2
4536,U13283,76,M,not available,,India,5455.7705,11,Debitcard,N,5
4537,U06652,69,,,2021-08-02 00:00:00,United states,4129.7715,4,Upi,Y,5
4538,U22800,32,M,not available,,U.k.,5643.3857,4,Netbanking,Y,2
4539,U19554,74,F,not available,,,7661.4316,14,Cod,N,5
4540,U20219,72,F,29/10/2019,,India,4686.385,7,Credit card,Y,0
4541,U24401,32,F,29/10/2019,,,4638.9536,10,Upi,Unknown,3
4542,U02151,51,F,2020-07-19,,USA,7588.443,10,Creditcard,Unknown,3
4543,U09429,73,M,2020-07-19,2021-08-02 00:00:00,Germany,8026.2725,9,Unknown,Y,0
4544,U14072,75,F,09-07-2019,,USA,10314.913,11,Cod,Y,0
4545,U11927,20,,09-07-2019,2021-08-02 00:00:00,India,6283.153,11,Netbanking,N,5
4546,U06905,50,F,29/10/2019,,India,7995.967,9,Netbanking,Y,2
4547,U19218,29,M,09-07-2019,,Uk,3358.4507,7,Unknown,Y,1
4548,U12452,18,,not available,,USA,3674.76,5,Credit card,Y,3
4549,U25574,66,Other,09-07-2019,,,2805.6643,1,Creditcard,Y,5
4550,U16212,84,Other,09-07-2019,2021-08-02 00:00:00,India,7190.949,3,Netbanking,N,0
4551,U18951,26,F,not available,,,6804.904,14,Netbanking,Y,2
4552,U01307,87,M,29/10/2019,2021-08-02 00:00:00,USA,3433.3315,10,Unknown,Unknown,5
4553,U14852,?,Other,2020-07-19,,,-352.57898,12,Upi,N,3
4554,U25232,27,F,29/10/2019,2021-08-02 00:00:00,U.s.a,9735.671,9,Unknown,N,3
4555,U02660,72,F,2020-07-19,,USA,6214.422,5,Debitcard,N,0
4556,U10403,81,Other,not available,,U.s.a,2873.14,0,Cod,N,4
4557,U26485,81,M,29/10/2019,2021-08-02 00:00:00,U.k.,2344.7344,10,Cod,Y,0
4558,U20114,35,M,2020-07-19,2021-08-02 00:00:00,Germany,6962.023,10,Credit card,Unknown,5
4559,U10238,81,M,,,,5612.745,11,Unknown,Y,3
4560,U06207,-5,,29/10/2019,,Uk,4237.793,2,Debitcard,N,3
4561,U19546,81,,09-07-2019,,U.s.a,3762.8354,8,Upi,Y,2
4562,U01140,87,Other,2020-07-19,2021-08-02 00:00:00,USA,4494.7744,3,Upi,N,2
4563,U24842,22,,,2021-08-02 00:00:00,India,7408.0835,7,Debitcard,Y,3
4564,U26421,26,M,2020-07-19,,India,4601.863,13,Unknown,Unknown,0
4565,U01708,35,M,29/10/2019,2021-08-02 00:00:00,U.k.,4982.896,10,Unknown,N,3
4566,U03630,15,F,,,India,2763.3008,9,Creditcard,N,5
4567,U19595,20,M,09-07-2019,,USA,4440.7104,12,Netbanking,Y,5
4568,U10485,13,Other,,,,-347.96637,12,Unknown,Y,5
4569,U28308,16,F,2020-07-19,,United states,4874.4487,7,Credit card,Unknown,5
4570,U12021,26,M,,2021-08-02 00:00:00,Uk,3473.7395,6,Netbanking,N,5
4571,U22922,59,,2020-07-19,,USA,8326.7,4,Credit card,Unknown,3
4572,U26086,15,M,not available,2021-08-02 00:00:00,,3910.7637,3,Cod,Y,5
4573,U16859,39,F,2020-07-19,,India,6990.774,0,Unknown,N,1
4574,U07684,83,F,09-07-2019,,Germany,7260.1245,10,Upi,Y,3
4575,U25552,65,F,2020-07-19,2021-08-02 00:00:00,United states,9836.239,10,Creditcard,Y,3
4576,U01207,48,,29/10/2019,,India,6630.718,6,Upi,Y,2
4577,U13331,23,,29/10/2019,,U.s.a,3113.4563,7,Upi,N,2
4578,U01960,63,,09-07-2019,,India,3287.938,11,Creditcard,N,5
4579,U00557,31,,09-07-2019,,India,3973.2976,7,Upi,N,5
4580,U29689,66,F,not available,,India,581.69055,4,Netbanking,Unknown,2
4581,U15883,50,F,29/10/2019,2021-08-02 00:00:00,U.s.a,2231.5364,7,Debitcard,Y,0
4582,U13893,19,F,29/10/2019,,Germany,5811.576,12,Debitcard,N,3
4583,U00882,11,Other,,,USA,7253.2383,9,Upi,N,4
4584,U26770,76,F,29/10/2019,2021-08-02 00:00:00,U.s.a,5502.2856,7,Upi,Unknown,0
4585,U04761,57,F,29/10/2019,,India,3947.3936,5,Unknown,N,3
4586,U27243,51,,,2021-08-02 00:00:00,United states,7796.8457,11,Cod,N,0
4587,U05867,20,Other,not available,,Uk,6398.0244,10,Cod,Unknown,0
4588,U23347,83,,09-07-2019,,U.k.,7047.8003,12,Upi,N,4
4589,U29535,21,,not available,,U.s.a,9193.192,7,Credit card,Unknown,2
4590,U12869,23,M,09-07-2019,,,1132.8544,4,Cod,Y,5
4591,U07166,39,M,09-07-2019,,India,7961.693,8,Netbanking,Unknown,4
4592,U12982,69,M,,,Uk,2984.021,6,Debitcard,Y,3
4593,U07929,86,M,09-07-2019,,India,7369.674,9,Creditcard,N,5
4594,U05347,39,M,2020-07-19,2021-08-02 00:00:00,United states,5350.1157,0,Creditcard,Y,2
4595,U07269,47,M,2020-07-19,,India,3108.3706,6,Credit card,Y,3
4596,U26186,84,F,2020-07-19,2021-08-02 00:00:00,Germany,2757.2295,11,Cod,Y,1
4597,U28064,74,,2020-07-19,,Uk,5499.895,4,Upi,Unknown,0
4598,U24509,56,Other,,2021-08-02 00:00:00,,5264.62,12,Debitcard,N,1
4599,U13527,48,Other,,,,6897.2124,2,Unknown,Unknown,0
4600,U02454,58,Other,2020-07-19,,United states,4972.1997,7,Unknown,Y,5
4601,U20878,82,M,29/10/2019,,,8542.338,7,Unknown,Unknown,2
4602,U18330,67,F,09-07-2019,,,5014.972,4,Debitcard,Unknown,2
4603,U29386,26,,not available,,India,7988.163,2,Netbanking,Y,1
4604,U12991,15,F,2020-07-19,,U.k.,6975.5103,5,Unknown,Y,1
4605,U02808,24,Other,2020-07-19,,Germany,2979.6245,11,Cod,Unknown,3
4606,U06642,76,M,29/10/2019,,Germany,5811.576,9,Credit card,Unknown,4
4607,U03825,37,F,,,,2793.8071,5,Upi,Y,3
4608,U03536,82,F,29/10/2019,,Germany,3568.2908,1,Upi,N,2
4609,U22452,53,M,2020-07-19,2021-08-02 00:00:00,Uk,2606.726,11,Cod,N,5
4610,U15309,27,M,29/10/2019,,,5195.258,11,Unknown,Y,3
4611,U03802,41,M,09-07-2019,,,5596.2944,3,Unknown,N,4
4612,U28753,,M,not available,,Germany,5979.647,1,Upi,N,2
4613,U21083,78,F,29/10/2019,,U.s.a,5664.9893,7,Unknown,Y,3
4614,U18354,53,,2020-07-19,,USA,5837.6426,0,Credit card,N,2
4615,U22190,79,Other,09-07-2019,,U.s.a,4607.632,9,Netbanking,N,2
4616,U06142,72,F,09-07-2019,,,3885.9634,4,Unknown,Y,3
4617,U28398,85,F,29/10/2019,2021-08-02 00:00:00,USA,7568.4434,12,Creditcard,Y,5
4618,U19203,67,F,2020-07-19,,India,5257.4976,4,Cod,N,2
4619,U09094,56,F,not available,,Germany,5910.415,2,Unknown,N,5
4620,U00364,26,,29/10/2019,,India,3324.09,7,Netbanking,Y,3
4621,U20642,48,,,,United states,6071.8286,12,Credit card,N,5
4622,U19503,68,M,09-07-2019,,India,4522.067,7,Netbanking,Unknown,0
4623,U27134,16,,,,Uk,8313.122,11,Netbanking,Unknown,0
4624,U15688,72,,09-07-2019,2021-08-02 00:00:00,,5931.672,10,Credit card,Y,5
4625,U01863,66,Other,29/10/2019,,,4345.1377,7,Upi,N,5
4626,U16499,84,F,09-07-2019,,U.k.,3689.195,13,Upi,N,5
4627,U07084,43,,2020-07-19,2021-08-02 00:00:00,Germany,6526.8574,14,Credit card,Y,5
4628,U08016,62,Other,,,India,3589.158,4,Upi,N,5
4629,U02384,75,F,29/10/2019,2021-08-02 00:00:00,United states,2373.9229,10,Netbanking,Y,5
4630,U29552,87,F,2020-07-19,,Uk,4418.7397,14,Credit card,Y,0
4631,U15072,?,F,2020-07-19,,U.k.,3472.2617,2,Credit card,N,5
4632,U03935,57,F,2020-07-19,2021-08-02 00:00:00,Germany,6336.1445,10,Creditcard,Y,5
4633,U13127,69,,09-07-2019,,India,4187.486,2,Creditcard,Y,1
4634,U14482,52,Other,2020-07-19,,,366.85495,12,Credit card,N,2
4635,U07742,82,M,2020-07-19,,United states,5284.932,7,Debitcard,N,3
4636,U16165,13,F,09-07-2019,,Uk,2704.8489,7,Unknown,Unknown,5
4637,U21826,87,F,29/10/2019,,United states,3886.6387,2,Unknown,Y,3
4638,U02490,84,F,09-07-2019,,Germany,2944.437,0,Unknown,N,2
4639,U23364,61,F,29/10/2019,,Uk,5768.875,0,Upi,N,4
4640,U13324,41,F,29/10/2019,,United states,3566.1523,10,Credit card,N,5
4641,U25518,60,M,2020-07-19,,United states,8566.393,13,Upi,Unknown,1
4642,U24045,19,F,not available,,U.s.a,3397.5283,0,Debitcard,N,4
4643,U18108,21,M,,,Uk,7373.1875,11,Unknown,N,5
4644,U26910,?,,not available,,,3818.9648,1,Unknown,Y,5
4645,U24566,48,F,2020-07-19,,,6670.352,1,Netbanking,N,3
4646,U19151,89,F,29/10/2019,,,6940.653,2,Upi,N,0
4647,U01137,77,M,09-07-2019,,Germany,1858.58,2,Debitcard,Y,3
4648,U27103,19,F,2020-07-19,,,5364.4565,0,Credit card,Unknown,3
4649,U20501,?,F,29/10/2019,,India,6722.786,0,Debitcard,N,3
4650,U03420,82,M,09-07-2019,,Germany,5699.7095,14,Upi,Unknown,3
4651,U05845,19,Other,2020-07-19,,Germany,3381.185,0,Upi,Y,3
4652,U21162,32,F,29/10/2019,,India,4355.134,10,Unknown,N,2
4653,U03906,86,M,not available,,Germany,4706.2256,4,Upi,N,5
4654,U20021,22,,not available,,U.s.a,4667.389,1,Netbanking,Unknown,5
4655,U19337,57,,,,United states,4224.6616,12,Creditcard,N,5
4656,U22313,53,M,2020-07-19,,United states,2297.7048,9,Upi,N,3
4657,U26943,89,F,29/10/2019,,Germany,8363.242,11,Creditcard,Y,0
4658,U12413,73,F,29/10/2019,,,7763.823,14,Unknown,Y,5
4659,U00276,49,,not available,,India,5040.5015,11,Debitcard,Y,1
4660,U18383,15,M,09-07-2019,,,2042.5361,10,Upi,Y,5
4661,U17611,81,Other,09-07-2019,,Germany,4319.8086,14,Upi,N,5
4662,U06337,?,,09-07-2019,2021-08-02 00:00:00,USA,5349.5825,7,Cod,N,5
4663,U11944,52,M,09-07-2019,,Uk,6353.194,4,Cod,N,3
4664,U20119,41,M,29/10/2019,2021-08-02 00:00:00,United states,3281.4692,4,Cod,Y,3
4665,U15906,58,,not available,,India,7637.6587,3,Debitcard,N,4
4666,U17079,83,,09-07-2019,,Uk,7269.113,0,Unknown,Y,2
4667,U25885,28,M,09-07-2019,,India,1319.0688,0,Cod,N,2
4668,U20536,-5,M,,,,7319.0464,6,Debitcard,N,3
4669,U24285,61,F,2020-07-19,,Germany,5065.946,10,Upi,Y,5
4670,U23854,61,F,,,,7173.553,1,Unknown,N,5
4671,U27810,43,M,29/10/2019,2021-08-02 00:00:00,,4233.798,11,Unknown,Unknown,1
4672,U12306,68,F,2020-07-19,,,6189.896,0,Upi,N,5
4673,U23921,20,F,2020-07-19,,United states,2277.301,8,Credit card,Y,2
4674,U10503,14,Other,09-07-2019,,U.s.a,5555.717,0,Upi,Unknown,5
4675,U19225,75,Other,2020-07-19,2021-08-02 00:00:00,United states,1768.6343,12,Debitcard,Y,3
4676,U04208,50,Other,29/10/2019,,U.s.a,5386.9985,12,Upi,Unknown,5
4677,U28135,43,F,,2021-08-02 00:00:00,Germany,4139.9097,7,Cod,Y,5
4678,U11590,63,F,09-07-2019,,,5079.3926,2,Unknown,Unknown,4
4679,U25117,29,F,not available,,United states,4944.798,14,Upi,Unknown,5
4680,U10886,63,,,,United states,4398.0654,6,Credit card,Y,4
4681,U12866,75,F,09-07-2019,,United states,6031.998,11,Creditcard,Y,5
4682,U01088,27,M,09-07-2019,2021-08-02 00:00:00,Germany,5058.363,5,Creditcard,N,4
4683,U03363,53,,2020-07-19,,India,8498.915,6,Unknown,Unknown,5
4684,U00024,57,F,09-07-2019,,Germany,1965.8607,7,Unknown,Y,5
4685,U09764,44,M,09-07-2019,,United states,10940.356,11,Creditcard,Unknown,5
4686,U22528,88,M,2020-07-19,,United states,6237.001,7,Netbanking,N,3
4687,U27534,48,Other,,,United states,5773.645,1,Credit card,Y,0
4688,U22052,12,,not available,,Germany,2735.5298,7,Unknown,Y,5
4689,U20620,28,,not available,2021-08-02 00:00:00,U.s.a,-781.14777,12,Debitcard,Unknown,2
4690,U09959,,F,not available,2021-08-02 00:00:00,,6270.5156,9,Cod,N,3
4691,U12935,27,Other,29/10/2019,,United states,6431.762,0,Upi,Y,5
4692,U08068,,F,,,USA,7869.498,14,Upi,Unknown,3
4693,U18619,14,M,2020-07-19,2021-08-02 00:00:00,USA,5048.7144,4,Creditcard,N,3
4694,U07295,64,M,not available,,USA,6996.9263,0,Credit card,Unknown,5
4695,U08392,22,,09-07-2019,,,6080.5234,6,Upi,Y,3
4696,U11390,43,F,09-07-2019,,USA,3182.6638,10,Unknown,Unknown,5
4697,U08448,27,M,09-07-2019,2021-08-02 00:00:00,Germany,5123.065,1,Creditcard,Unknown,1
4698,U20131,77,,09-07-2019,,USA,3654.6582,9,Credit card,Unknown,2
4699,U29218,81,Other,2020-07-19,2021-08-02 00:00:00,Uk,3497.1655,10,Credit card,N,5
4700,U10433,52,Other,not available,,Germany,6880.2617,12,Netbanking,N,2
4701,U15038,74,Other,09-07-2019,,,4726.773,12,Credit card,N,0
4702,U19559,50,F,,,India,2663.1882,4,Debitcard,Y,5
4703,U28182,47,F,,,Germany,6983.612,9,Upi,N,4
4704,U11528,47,F,2020-07-19,,,6661.6074,14,Upi,N,5
4705,U21281,22,F,2020-07-19,,U.k.,1655.9473,13,Creditcard,Unknown,5
4706,U21421,31,F,,,United states,3937.5435,3,Unknown,N,5
4707,U15743,38,,29/10/2019,,USA,3446.452,11,Credit card,Y,4
4708,U23811,18,F,29/10/2019,2021-08-02 00:00:00,United states,8298.268,6,Unknown,N,5
4709,U08605,77,F,not available,,Uk,3322.7297,3,Cod,Y,5
4710,U02014,26,F,not available,2021-08-02 00:00:00,,6922.3296,10,Creditcard,Y,3
4711,U01381,46,F,09-07-2019,2021-08-02 00:00:00,India,4540.4766,9,Unknown,Unknown,3
4712,U01098,73,Other,,,U.k.,2824.2944,5,Upi,N,3
4713,U19810,76,M,29/10/2019,2021-08-02 00:00:00,,2406.8909,10,Upi,N,5
4714,U20039,13,M,2020-07-19,,Germany,8140.6406,12,Netbanking,N,5
4715,U24322,49,F,09-07-2019,,India,7961.3774,2,Cod,Unknown,4
4716,U09101,25,F,not available,2021-08-02 00:00:00,U.s.a,3167.6895,5,Credit card,Unknown,1
4717,U00187,20,M,29/10/2019,2021-08-02 00:00:00,Germany,3373.1028,14,Upi,N,5
4718,U28620,35,Other,29/10/2019,2021-08-02 00:00:00,U.s.a,5887.877,7,Credit card,Unknown,1
4719,U11948,81,Other,not available,2021-08-02 00:00:00,Uk,8556.266,11,Upi,Y,0
4720,U10207,74,F,not available,,India,5333.397,7,Netbanking,Y,0
4721,U21793,11,M,09-07-2019,,United states,10654.771,9,Credit card,Y,3
4722,U02092,54,M,,,United states,3737.3357,11,Debitcard,Y,5
4723,U28220,52,F,not available,,Germany,3018.8633,7,Debitcard,Unknown,0
4724,U18514,12,M,,2021-08-02 00:00:00,,6372.4766,0,Creditcard,Unknown,4
4725,U05242,43,M,29/10/2019,2021-08-02 00:00:00,United states,4401.895,7,Upi,Y,5
4726,U08549,89,M,29/10/2019,2021-08-02 00:00:00,,4627.0547,4,Unknown,N,5
4727,U22031,74,,,,Germany,2809.1262,0,Unknown,Y,3
4728,U05185,73,M,09-07-2019,2021-08-02 00:00:00,Uk,5324.3755,5,Unknown,Y,5
4729,U15271,16,,2020-07-19,,India,3251.967,13,Upi,N,3
4730,U05776,44,M,,,India,5311.515,8,Netbanking,Y,5
4731,U26998,31,F,not available,2021-08-02 00:00:00,India,5130.4673,2,Cod,Y,3
4732,U12449,57,Other,29/10/2019,2021-08-02 00:00:00,,5729.8735,7,Debitcard,Y,3
4733,U24297,41,Other,09-07-2019,2021-08-02 00:00:00,United states,4529.015,8,Upi,N,5
4734,U23931,35,,29/10/2019,,USA,3323.8435,0,Upi,Y,2
4735,U07823,15,M,2020-07-19,,India,4359.1123,0,Netbanking,N,0
4736,U15717,55,M,09-07-2019,2021-08-02 00:00:00,United states,6711.513,10,Netbanking,Unknown,5
4737,U07355,64,F,29/10/2019,,USA,4908.3784,14,Upi,N,2
4738,U06465,84,M,,,Uk,5095.5137,5,Credit card,N,4
4739,U12737,64,F,29/10/2019,,U.s.a,4079.438,1,Upi,Unknown,2
4740,U17881,200,F,29/10/2019,,,4885.9946,9,Unknown,Y,5
4741,U13324,66,M,29/10/2019,,India,7575.475,2,Credit card,N,3
4742,U10350,72,M,not available,,Germany,6226.692,8,Netbanking,Y,3
4743,U02555,10,M,not available,,India,4366.4634,9,Credit card,N,2
4744,U21793,30,M,29/10/2019,2021-08-02 00:00:00,Uk,6610.9624,5,Cod,Y,1
4745,U26918,29,F,,,Germany,2969.16,1,Credit card,N,2
4746,U02951,82,,2020-07-19,,Uk,6242.9014,3,Cod,Unknown,4
4747,U17622,38,F,09-07-2019,,Germany,6195.4023,5,Credit card,Unknown,3
4748,U25549,52,F,,2021-08-02 00:00:00,Germany,1612.4841,6,Netbanking,Y,5
4749,U04727,54,,,,United states,6265.241,14,Cod,Unknown,4
4750,U20349,74,M,,2021-08-02 00:00:00,India,6196.8594,6,Creditcard,Y,5
4751,U05686,12,Other,09-07-2019,,Germany,8617.664,10,Upi,Unknown,0
4752,U25626,29,,not available,,Uk,1797.2041,4,Credit card,Unknown,3
4753,U03701,20,,2020-07-19,,Uk,6264.1416,7,Debitcard,Y,0
4754,U02780,46,,29/10/2019,,Germany,4282.008,10,Unknown,N,5
4755,U23782,47,,29/10/2019,,India,6295.2817,14,Upi,Y,4
4756,U17972,83,M,2020-07-19,,,4887.6416,11,Upi,Unknown,4
4757,U28454,54,F,,,USA,1702.1154,10,Upi,N,5
4758,U02368,51,F,09-07-2019,2021-08-02 00:00:00,United states,4185.167,3,Upi,Unknown,3
4759,U15592,55,M,,,India,8947.289,2,Cod,Y,5
4760,U22173,69,M,29/10/2019,,,3130.6455,9,Unknown,N,3
4761,U00436,22,M,09-07-2019,,India,5823.701,7,Debitcard,N,4
4762,U02828,40,F,,,,4893.274,6,Credit card,Unknown,5
4763,U01556,77,,09-07-2019,,India,5717.7515,11,Debitcard,Y,0
4764,U23954,71,M,,,United states,1560.2476,4,Creditcard,N,4
4765,U13364,58,F,2020-07-19,2021-08-02 00:00:00,U.s.a,4070.2668,11,Upi,N,4
4766,U28434,27,,09-07-2019,,U.s.a,5650.424,3,Unknown,N,4
4767,U23864,84,M,2020-07-19,,,8121.0293,10,Upi,N,0
4768,U25880,62,Other,09-07-2019,,USA,8669.919,3,Upi,Unknown,5
4769,U15061,27,F,,,Germany,4427.324,1,Unknown,N,5
4770,U10576,60,M,29/10/2019,2021-08-02 00:00:00,U.s.a,6578.505,4,Unknown,Unknown,5
4771,U16566,50,Other,09-07-2019,,Germany,6911.84,3,Upi,Y,2
4772,U07190,76,,09-07-2019,,India,6613.0996,10,Creditcard,N,0
4773,U23071,74,M,29/10/2019,2021-08-02 00:00:00,Uk,9401.246,10,Credit card,Unknown,5
4774,U05565,,M,29/10/2019,2021-08-02 00:00:00,Germany,1896.53,1,Upi,Y,0
4775,U23625,15,Other,29/10/2019,,,6533.981,14,Netbanking,Y,2
4776,U15369,83,M,29/10/2019,,U.k.,3912.1257,7,Unknown,Y,2
4777,U24035,46,M,not available,,,5434.1924,7,Unknown,Unknown,5
4778,U21959,21,M,2020-07-19,,Germany,3562.1924,2,Netbanking,Y,3
4779,U01589,20,M,,,,5310.905,2,Credit card,N,3
4780,U26163,11,M,29/10/2019,,U.s.a,2400.3096,0,Upi,Unknown,2
4781,U25235,62,M,not available,,U.k.,4700.5674,14,Unknown,N,3
4782,U00159,34,Other,29/10/2019,,Uk,2964.8728,10,Credit card,N,5
4783,U12145,37,F,,2021-08-02 00:00:00,U.s.a,6470.447,0,Unknown,N,5
4784,U15373,54,F,not available,,United states,7148.6855,14,Netbanking,Y,2
4785,U06555,46,,,,,5352.633,7,Cod,Y,1
4786,U16237,26,F,2020-07-19,,,7107.7593,10,Creditcard,Unknown,5
4787,U09203,78,M,09-07-2019,,India,4465.286,4,Upi,Y,5
4788,U08244,65,M,29/10/2019,,Uk,5268.3755,14,Upi,Y,0
4789,U14743,67,M,29/10/2019,,USA,3884.414,0,Debitcard,N,0
4790,U13333,,F,2020-07-19,,Germany,7492.488,13,Upi,Y,4
4791,U13341,13,,not available,,United states,6976.7236,0,Credit card,Unknown,5
4792,U23230,64,F,not available,,Uk,4050.6543,8,Unknown,N,5
4793,U18691,58,F,not available,,United states,5254.554,9,Unknown,N,5
4794,U01228,47,M,not available,,United states,5416.93,7,Unknown,Y,3
4795,U23610,54,M,,2021-08-02 00:00:00,Germany,5746.521,11,Credit card,N,5
4796,U05590,39,M,2020-07-19,,,4668.2954,12,Upi,N,4
4797,U23303,46,F,not available,,,5808.097,10,Unknown,Y,4
4798,U05585,65,F,09-07-2019,,,4824.8833,0,Creditcard,N,5
4799,U09227,36,Other,2020-07-19,,Uk,7678.652,7,Upi,Y,5
4800,U28278,41,,,,USA,5748.035,5,Credit card,N,3
4801,U06046,20,M,09-07-2019,,,3783.466,7,Upi,N,0
4802,U12237,67,Other,not available,,India,5859.07,14,Creditcard,Y,3
4803,U15649,86,Other,09-07-2019,2021-08-02 00:00:00,,6760.956,10,Upi,N,0
4804,U04945,44,,29/10/2019,,,5519.131,8,Upi,N,2
4805,U07927,26,F,09-07-2019,,U.s.a,8676.123,7,Netbanking,Y,5
4806,U12641,39,M,29/10/2019,,USA,266.26276,2,Upi,Unknown,0
4807,U15998,27,M,,,Uk,3989.9634,3,Unknown,Y,2
4808,U13386,39,F,,,Uk,4865.796,3,Netbanking,N,2
4809,U07016,25,,2020-07-19,,,3822.6296,3,Debitcard,Y,2
4810,U14027,84,F,09-07-2019,,Germany,5196.038,14,Credit card,Y,3
4811,U15920,63,M,not available,,,4807.076,4,Unknown,Unknown,0
4812,U24142,13,M,29/10/2019,,,5002.223,13,Creditcard,N,5
4813,U13752,24,F,2020-07-19,2021-08-02 00:00:00,Germany,4714.6157,11,Unknown,Unknown,2
4814,U21470,85,F,29/10/2019,,Germany,3823.9692,10,Credit card,N,3
4815,U25840,36,M,29/10/2019,,India,7398.8315,11,Unknown,Y,5
4816,U23545,13,,09-07-2019,,Germany,7328.158,1,Credit card,N,2
4817,U18268,44,Other,29/10/2019,,India,4175.533,9,Upi,Y,3
4818,U18193,200,Other,29/10/2019,,Germany,2522.4001,7,Credit card,Unknown,4
4819,U03167,72,Other,not available,,U.s.a,6661.637,8,Netbanking,Unknown,5
4820,U11989,75,F,09-07-2019,,India,6226.692,6,Creditcard,Y,5
4821,U26917,48,M,not available,,USA,5600.2397,5,Cod,N,1
4822,U22736,37,,2020-07-19,,United states,5067.214,10,Credit card,Unknown,5
4823,U27990,43,M,,,India,3184.119,12,Upi,N,4
4824,U29783,42,M,29/10/2019,2021-08-02 00:00:00,Germany,1891.4702,4,Upi,Unknown,4
4825,U25393,59,M,09-07-2019,,,6298.259,12,Upi,Unknown,1
4826,U14087,69,M,,,,7738.806,12,Upi,Unknown,0
4827,U22440,81,M,29/10/2019,,United states,3610.9026,6,Credit card,N,2
4828,U02437,81,F,29/10/2019,,U.s.a,8108.484,2,Unknown,Y,5
4829,U22852,51,,,,,4613.917,1,Unknown,N,3
4830,U15275,37,M,2020-07-19,,U.s.a,7258.4897,9,Netbanking,N,3
4831,U25464,84,F,not available,,United states,3013.196,14,Upi,Unknown,5
4832,U22335,36,M,not available,,U.k.,3815.8555,7,Unknown,Unknown,2
4833,U05276,10,,,,Germany,6905.495,6,Unknown,Y,3
4834,U08859,17,M,09-07-2019,,United states,3853.5056,7,Credit card,Y,5
4835,U07818,55,Other,2020-07-19,,Germany,8024.9307,14,Cod,Unknown,0
4836,U04728,33,,2020-07-19,2021-08-02 00:00:00,Uk,8122.071,3,Upi,N,2
4837,U19008,49,,,,USA,4033.28,10,Credit card,Y,4
4838,U05738,60,F,,,India,7321.9688,2,Upi,Unknown,0
4839,U20616,33,F,not available,2021-08-02 00:00:00,Germany,6810.3145,0,Credit card,Unknown,1
4840,U05793,31,F,09-07-2019,,U.s.a,5446.3193,14,Upi,Y,3
4841,U04523,83,F,not available,2021-08-02 00:00:00,United states,3832.485,4,Unknown,Y,5
4842,U05571,77,Other,,2021-08-02 00:00:00,,10500.63,12,Unknown,N,2
4843,U16209,17,F,,,Germany,6176.2866,6,Unknown,Y,5
4844,U15246,67,F,2020-07-19,,,5656.0557,0,Netbanking,Unknown,3
4845,U25394,24,F,09-07-2019,,India,6036.6143,10,Credit card,Y,3
4846,U10380,17,M,,,USA,3300.852,1,Unknown,Unknown,2
4847,U25682,51,M,2020-07-19,2021-08-02 00:00:00,India,4391.3735,2,Unknown,Unknown,3
4848,U02224,48,F,not available,,Germany,7757.704,2,Upi,Y,1
4849,U08389,44,F,not available,2021-08-02 00:00:00,Germany,2734.9614,6,Unknown,Y,5
4850,U27247,50,M,2020-07-19,,USA,1886.562,8,Cod,N,0
4851,U15927,57,M,29/10/2019,2021-08-02 00:00:00,United states,8582.417,3,Unknown,N,5
4852,U22475,87,F,not available,,India,3434.072,1,Credit card,Y,2
4853,U11684,80,,29/10/2019,2021-08-02 00:00:00,,8812.195,3,Upi,Y,2
4854,U10640,53,F,2020-07-19,,,5285.2446,5,Debitcard,Unknown,0
4855,U08662,44,F,09-07-2019,,United states,2568.8906,7,Unknown,N,5
4856,U06361,36,F,,2021-08-02 00:00:00,,7429.603,7,Cod,Unknown,1
4857,U01948,74,F,not available,,United states,2821.2795,11,Upi,Unknown,5
4858,U29600,79,Other,,,India,4507.9565,6,Credit card,N,3
4859,U12091,75,,29/10/2019,,U.k.,6793.7314,4,Debitcard,Unknown,2
4860,U26586,80,,not available,,USA,4226.618,10,Cod,Unknown,2
4861,U11992,81,Other,09-07-2019,,U.s.a,3365.5225,14,Creditcard,Y,4
4862,U23478,72,F,09-07-2019,,U.s.a,6051.659,14,Creditcard,N,2
4863,U29577,89,F,09-07-2019,,Germany,2230.8096,0,Debitcard,Y,0
4864,U06318,38,M,09-07-2019,,Uk,2009.0413,14,Upi,Y,3
4865,U28694,40,,,,India,1447.3027,7,Cod,Unknown,1
4866,U20180,73,F,,,Germany,6394.9253,10,Cod,Y,3
4867,U12180,62,M,29/10/2019,2021-08-02 00:00:00,United states,5264.457,11,Upi,Y,5
4868,U00234,83,M,,2021-08-02 00:00:00,Uk,6051.2456,4,Netbanking,N,5
4869,U15372,77,M,29/10/2019,,Germany,3009.8706,5,Upi,N,2
4870,U29796,34,M,,,USA,10754.217,3,Upi,Y,4
4871,U25504,22,F,29/10/2019,,United states,4140.396,8,Upi,Unknown,3
